superfamily,locus,gene model confidence,inferred-by-rule,classification
mTERF,TraesCS6A02G020000,high,t,TF
mTERF,TraesCS6A02G020300,high,t,TF
mTERF,TraesCS6A02G021400,high,t,TF
mTERF,TraesCS6A02G021800,high,t,TF
mTERF,TraesCS6A02G025100,high,t,TF
mTERF,TraesCS6A02G030000,high,t,TF
mTERF,TraesCS6A02G030200,high,t,TF
mTERF,TraesCS6A02G030300,high,t,TF
mTERF,TraesCS6A02G030400,high,t,TF
mTERF,TraesCS6A02G030600,high,t,TF
mTERF,TraesCS6A02G031600,high,t,TF
mTERF,TraesCS6A02G031700,high,t,TF
mTERF,TraesCS6A02G031800,high,t,TF
mTERF,TraesCS6A02G031900,high,t,TF
mTERF,TraesCS6A02G032100,high,t,TF
mTERF,TraesCS6A02G032200,high,t,TF
mTERF,TraesCS6A02G032300,high,t,TF
mTERF,TraesCS6A02G034400,high,t,TF
mTERF,TraesCS6A02G035600,high,t,TF
mTERF,TraesCS6A02G058000,high,t,TF
mTERF,TraesCS6A02G064700,high,t,TF
mTERF,TraesCS6A02G065200,high,t,TF
mTERF,TraesCS6A02G066800,high,t,TF
mTERF,TraesCS6A02G201500,high,t,TF
mTERF,TraesCS6A02G214200,high,t,TF
mTERF,TraesCS6A02G270600,high,t,TF
mTERF,TraesCS6A02G304500,high,t,TF
mTERF,TraesCS6A02G304600,high,t,TF
mTERF,TraesCS6A02G304700,high,t,TF
mTERF,TraesCS6A02G304800,high,t,TF
mTERF,TraesCS6A02G343900,high,t,TF
mTERF,TraesCS6B02G021800,high,t,TF
mTERF,TraesCS6B02G021900,high,t,TF
mTERF,TraesCS6B02G022000,high,t,TF
mTERF,TraesCS6B02G022900,high,t,TF
mTERF,TraesCS6B02G023000,high,t,TF
mTERF,TraesCS6B02G023100,high,t,TF
mTERF,TraesCS6B02G023200,high,t,TF
mTERF,TraesCS6B02G023300,high,t,TF
mTERF,TraesCS6B02G023400,high,t,TF
mTERF,TraesCS6B02G023500,high,t,TF
mTERF,TraesCS6B02G023600,high,t,TF
mTERF,TraesCS6B02G024000,high,t,TF
mTERF,TraesCS6B02G024200,high,t,TF
mTERF,TraesCS6B02G024400,high,t,TF
mTERF,TraesCS6B02G024800,high,t,TF
mTERF,TraesCS6B02G025100,high,t,TF
mTERF,TraesCS6B02G025200,high,t,TF
mTERF,TraesCS6B02G025300,high,t,TF
mTERF,TraesCS6B02G025500,high,t,TF
mTERF,TraesCS6B02G025600,high,t,TF
mTERF,TraesCS6B02G025700,high,t,TF
mTERF,TraesCS6B02G025800,high,t,TF
mTERF,TraesCS6B02G025900,high,t,TF
mTERF,TraesCS6B02G027100,high,t,TF
mTERF,TraesCS6B02G027400,high,t,TF
mTERF,TraesCS6B02G027500,high,t,TF
mTERF,TraesCS6B02G027600,high,t,TF
mTERF,TraesCS6B02G027700,high,t,TF
mTERF,TraesCS6B02G028000,high,t,TF
mTERF,TraesCS6B02G029100,high,t,TF
mTERF,TraesCS6B02G037100,high,t,TF
mTERF,TraesCS6B02G043000,high,t,TF
mTERF,TraesCS6B02G043100,high,t,TF
mTERF,TraesCS6B02G043300,high,t,TF
mTERF,TraesCS6B02G043600,high,t,TF
mTERF,TraesCS6B02G043700,high,t,TF
mTERF,TraesCS6B02G043800,high,t,TF
mTERF,TraesCS6B02G044900,high,t,TF
mTERF,TraesCS6B02G045000,high,t,TF
mTERF,TraesCS6B02G045100,high,t,TF
mTERF,TraesCS6B02G045300,high,t,TF
mTERF,TraesCS6B02G045400,high,t,TF
mTERF,TraesCS6B02G045500,high,t,TF
mTERF,TraesCS6B02G048900,high,t,TF
mTERF,TraesCS6B02G050000,high,t,TF
mTERF,TraesCS6B02G052800,high,t,TF
mTERF,TraesCS6B02G059500,high,t,TF
mTERF,TraesCS6B02G059600,high,t,TF
mTERF,TraesCS6B02G061500,high,t,TF
mTERF,TraesCS6B02G061700,high,t,TF
mTERF,TraesCS6B02G076600,high,t,TF
mTERF,TraesCS6B02G076700,high,t,TF
mTERF,TraesCS6B02G076800,high,t,TF
mTERF,TraesCS6B02G076900,high,t,TF
mTERF,TraesCS6B02G077000,high,t,TF
mTERF,TraesCS6B02G077100,high,t,TF
mTERF,TraesCS6B02G077200,high,t,TF
mTERF,TraesCS6B02G078100,high,t,TF
mTERF,TraesCS6B02G082700,high,t,TF
mTERF,TraesCS6B02G085900,high,t,TF
mTERF,TraesCS6B02G089900,high,t,TF
mTERF,TraesCS6B02G090000,high,t,TF
mTERF,TraesCS6B02G100700,high,t,TF
mTERF,TraesCS6B02G109500,high,t,TF
mTERF,TraesCS6B02G219200,high,t,TF
mTERF,TraesCS6B02G244200,high,t,TF
mTERF,TraesCS6B02G297700,high,t,TF
mTERF,TraesCS6B02G333100,high,t,TF
mTERF,TraesCS6B02G333200,high,t,TF
mTERF,TraesCS6B02G333300,high,t,TF
mTERF,TraesCS6B02G376100,high,t,TF
mTERF,TraesCS6B02G395200,high,t,TF
mTERF,TraesCS6B02G395300,high,t,TF
mTERF,TraesCS6B02G395400,high,t,TF
mTERF,TraesCS6D02G018000,high,t,TF
mTERF,TraesCS6D02G018100,high,t,TF
mTERF,TraesCS6D02G018200,high,t,TF
mTERF,TraesCS6D02G018300,high,t,TF
mTERF,TraesCS6D02G018800,high,t,TF
mTERF,TraesCS6D02G018900,high,t,TF
mTERF,TraesCS6D02G019000,high,t,TF
mTERF,TraesCS6D02G019100,high,t,TF
mTERF,TraesCS6D02G019500,high,t,TF
mTERF,TraesCS6D02G019700,high,t,TF
mTERF,TraesCS6D02G019800,high,t,TF
mTERF,TraesCS6D02G020000,high,t,TF
mTERF,TraesCS6D02G020100,high,t,TF
mTERF,TraesCS6D02G020200,high,t,TF
mTERF,TraesCS6D02G020300,high,t,TF
mTERF,TraesCS6D02G020600,high,t,TF
mTERF,TraesCS6D02G020800,high,t,TF
mTERF,TraesCS6D02G021300,high,t,TF
mTERF,TraesCS6D02G021400,high,t,TF
mTERF,TraesCS6D02G021600,high,t,TF
mTERF,TraesCS6D02G021900,high,t,TF
mTERF,TraesCS6D02G022000,high,t,TF
mTERF,TraesCS6D02G022100,high,t,TF
mTERF,TraesCS6D02G022200,high,t,TF
mTERF,TraesCS6D02G023000,high,t,TF
mTERF,TraesCS6D02G023300,high,t,TF
mTERF,TraesCS6D02G023400,high,t,TF
mTERF,TraesCS6D02G023500,high,t,TF
mTERF,TraesCS6D02G023600,high,t,TF
mTERF,TraesCS6D02G023700,high,t,TF
mTERF,TraesCS6D02G023900,high,t,TF
mTERF,TraesCS6D02G025200,high,t,TF
mTERF,TraesCS6D02G034400,high,t,TF
mTERF,TraesCS6D02G034500,high,t,TF
mTERF,TraesCS6D02G034600,high,t,TF
mTERF,TraesCS6D02G034700,high,t,TF
mTERF,TraesCS6D02G034900,high,t,TF
mTERF,TraesCS6D02G035100,high,t,TF
mTERF,TraesCS6D02G036000,high,t,TF
mTERF,TraesCS6D02G036100,high,t,TF
mTERF,TraesCS6D02G036200,high,t,TF
mTERF,TraesCS6D02G036300,high,t,TF
mTERF,TraesCS6D02G036500,high,t,TF
mTERF,TraesCS6D02G036900,high,t,TF
mTERF,TraesCS6D02G037000,high,t,TF
mTERF,TraesCS6D02G037100,high,t,TF
mTERF,TraesCS6D02G040000,high,t,TF
mTERF,TraesCS6D02G040100,high,t,TF
mTERF,TraesCS6D02G041200,high,t,TF
mTERF,TraesCS6D02G043300,high,t,TF
mTERF,TraesCS6D02G052600,high,t,TF
mTERF,TraesCS6D02G067800,high,t,TF
mTERF,TraesCS6D02G188800,high,t,TF
mTERF,TraesCS6D02G196900,high,t,TF
mTERF,TraesCS6D02G244500,high,t,TF
mTERF,TraesCS6D02G283900,high,t,TF
mTERF,TraesCS6D02G284000,high,t,TF
mTERF,TraesCS6D02G325000,high,t,TF
mTERF,TraesCS7A02G182600,high,t,TF
mTERF,TraesCS7A02G182700,high,t,TF
mTERF,TraesCS7A02G182800,high,t,TF
mTERF,TraesCS7A02G183200,high,t,TF
mTERF,TraesCS7A02G183700,high,t,TF
mTERF,TraesCS7A02G200000,high,t,TF
mTERF,TraesCS7A02G246600,high,t,TF
mTERF,TraesCS7A02G250000,high,t,TF
mTERF,TraesCS7A02G253500,high,t,TF
mTERF,TraesCS7A02G460800,high,t,TF
mTERF,TraesCS7B02G032200,high,t,TF
mTERF,TraesCS7B02G087500,high,t,TF
mTERF,TraesCS7B02G087600,high,t,TF
mTERF,TraesCS7B02G087800,high,t,TF
mTERF,TraesCS7B02G087900,high,t,TF
mTERF,TraesCS7B02G088200,high,t,TF
mTERF,TraesCS7B02G088500,high,t,TF
mTERF,TraesCS7B02G106700,high,t,TF
mTERF,TraesCS7B02G141200,high,t,TF
mTERF,TraesCS7B02G144700,high,t,TF
mTERF,TraesCS7B02G149800,high,t,TF
mTERF,TraesCS7B02G362000,high,t,TF
mTERF,TraesCS7D02G184000,high,t,TF
mTERF,TraesCS7D02G184200,high,t,TF
mTERF,TraesCS7D02G184300,high,t,TF
mTERF,TraesCS7D02G184800,high,t,TF
mTERF,TraesCS7D02G185300,high,t,TF
mTERF,TraesCS7D02G185400,high,t,TF
mTERF,TraesCS7D02G203000,high,t,TF
mTERF,TraesCS7D02G245400,high,t,TF
mTERF,TraesCS7D02G248600,high,t,TF
mTERF,TraesCS7D02G252100,high,t,TF
mTERF,TraesCS7D02G448700,high,t,TF
mTERF,TraesCSU01G029100,high,t,TF
mTERF,TraesCSU01G085400,high,t,TF
mTERF,TraesCSU01G110400,high,t,TF
mTERF,TraesCSU01G118300,high,t,TF
mTERF,TraesCSU01G118800,high,t,TF
MYB-related,TraesCS1A02G357600,high,f,TF
MYB-related,TraesCS1B02G318800,high,f,TF
MYB-related,TraesCS1D02G362000,high,f,TF
MYB-related,TraesCS2B02G583800,high,f,TF
MYB-related,TraesCS3A02G055700,high,f,TF
MYB-related,TraesCS3A02G105800,high,f,TF
MYB-related,TraesCS3A02G252000,high,f,TF
MYB-related,TraesCS3A02G503500,high,f,TF
MYB-related,TraesCS3B02G068100,high,f,TF
MYB-related,TraesCS3B02G124300,high,f,TF
MYB-related,TraesCS3B02G281500,high,f,TF
MYB-related,TraesCS3D02G252400,high,f,TF
MYB-related,TraesCS4A02G467000,high,f,TF
MYB-related,TraesCS4A02G474100,high,f,TF
MYB-related,TraesCS7A02G006600,high,f,TF
MYB-related,TraesCS7A02G017600,high,f,TF
MYB-related,TraesCS7A02G120900,high,f,TF
MYB-related,TraesCS7A02G135300,high,f,TF
MYB-related,TraesCS7A02G553800,high,f,TF
MYB-related,TraesCS7B02G478200,high,f,TF
MYB-related,TraesCS7D02G014900,high,f,TF
MYB-related,TraesCS7D02G146500,high,f,TF
MYB-related,TraesCS7D02G540700,high,f,TF
MYB-related,TraesCS1A02G021500,high,t,TF
MYB-related,TraesCS1A02G042700,high,t,TF
MYB-related,TraesCS1A02G068300,high,t,TF
MYB-related,TraesCS1A02G076200,high,t,TF
MYB-related,TraesCS1A02G083100,high,t,TF
MYB-related,TraesCS1A02G094300,high,t,TF
MYB-related,TraesCS1A02G096800,high,t,TF
MYB-related,TraesCS1A02G107700,high,t,TF
MYB-related,TraesCS1A02G129300,high,t,TF
MYB-related,TraesCS1A02G155300,high,t,TF
MYB-related,TraesCS1A02G169400,high,t,TF
MYB-related,TraesCS1A02G201100,high,t,TF
MYB-related,TraesCS1A02G218800,high,t,TF
MYB-related,TraesCS1A02G219400,high,t,TF
MYB-related,TraesCS1A02G223600,high,t,TF
MYB-related,TraesCS1A02G244500,high,t,TF
MYB-related,TraesCS1A02G252600,high,t,TF
MYB-related,TraesCS1A02G268800,high,t,TF
MYB-related,TraesCS1A02G275800,high,t,TF
MYB-related,TraesCS1A02G278900,high,t,TF
MYB-related,TraesCS1A02G284000,high,t,TF
MYB-related,TraesCS1A02G305500,high,t,TF
MYB-related,TraesCS1A02G308100,high,t,TF
MYB-related,TraesCS1A02G309200,high,t,TF
MYB-related,TraesCS1A02G365900,high,t,TF
MYB-related,TraesCS1A02G366000,high,t,TF
MYB-related,TraesCS1A02G366100,high,t,TF
MYB-related,TraesCS1A02G366200,high,t,TF
MYB-related,TraesCS1A02G366300,high,t,TF
MYB-related,TraesCS1A02G379700,high,t,TF
MYB-related,TraesCS1A02G406600,high,t,TF
MYB-related,TraesCS1A02G420500,high,t,TF
MYB-related,TraesCS1B02G005200,high,t,TF
MYB-related,TraesCS1B02G023400,high,t,TF
MYB-related,TraesCS1B02G023500,high,t,TF
MYB-related,TraesCS1B02G049700,high,t,TF
MYB-related,TraesCS1B02G055200,high,t,TF
MYB-related,TraesCS1B02G086600,high,t,TF
MYB-related,TraesCS1B02G094500,high,t,TF
MYB-related,TraesCS1B02G097500,high,t,TF
MYB-related,TraesCS1B02G100600,high,t,TF
MYB-related,TraesCS1B02G122500,high,t,TF
MYB-related,TraesCS1B02G125900,high,t,TF
MYB-related,TraesCS1B02G129800,high,t,TF
MYB-related,TraesCS1B02G131400,high,t,TF
MYB-related,TraesCS1B02G147800,high,t,TF
MYB-related,TraesCS1B02G172500,high,t,TF
MYB-related,TraesCS1B02G215500,high,t,TF
MYB-related,TraesCS1B02G232300,high,t,TF
MYB-related,TraesCS1B02G232800,high,t,TF
MYB-related,TraesCS1B02G236900,high,t,TF
MYB-related,TraesCS1B02G265400,high,t,TF
MYB-related,TraesCS1B02G279400,high,t,TF
MYB-related,TraesCS1B02G283000,high,t,TF
MYB-related,TraesCS1B02G285000,high,t,TF
MYB-related,TraesCS1B02G287700,high,t,TF
MYB-related,TraesCS1B02G293300,high,t,TF
MYB-related,TraesCS1B02G316200,high,t,TF
MYB-related,TraesCS1B02G320000,high,t,TF
MYB-related,TraesCS1B02G374300,high,t,TF
MYB-related,TraesCS1B02G383600,high,t,TF
MYB-related,TraesCS1B02G383700,high,t,TF
MYB-related,TraesCS1B02G383800,high,t,TF
MYB-related,TraesCS1B02G383900,high,t,TF
MYB-related,TraesCS1B02G384000,high,t,TF
MYB-related,TraesCS1B02G392600,high,t,TF
MYB-related,TraesCS1B02G401700,high,t,TF
MYB-related,TraesCS1B02G436800,high,t,TF
MYB-related,TraesCS1B02G451500,high,t,TF
MYB-related,TraesCS1D02G020900,high,t,TF
MYB-related,TraesCS1D02G021700,high,t,TF
MYB-related,TraesCS1D02G043300,high,t,TF
MYB-related,TraesCS1D02G069700,high,t,TF
MYB-related,TraesCS1D02G078600,high,t,TF
MYB-related,TraesCS1D02G084400,high,t,TF
MYB-related,TraesCS1D02G106600,high,t,TF
MYB-related,TraesCS1D02G111400,high,t,TF
MYB-related,TraesCS1D02G125400,high,t,TF
MYB-related,TraesCS1D02G154000,high,t,TF
MYB-related,TraesCS1D02G204500,high,t,TF
MYB-related,TraesCS1D02G220500,high,t,TF
MYB-related,TraesCS1D02G221000,high,t,TF
MYB-related,TraesCS1D02G225200,high,t,TF
MYB-related,TraesCS1D02G252300,high,t,TF
MYB-related,TraesCS1D02G268900,high,t,TF
MYB-related,TraesCS1D02G275400,high,t,TF
MYB-related,TraesCS1D02G278200,high,t,TF
MYB-related,TraesCS1D02G283100,high,t,TF
MYB-related,TraesCS1D02G305200,high,t,TF
MYB-related,TraesCS1D02G307500,high,t,TF
MYB-related,TraesCS1D02G308600,high,t,TF
MYB-related,TraesCS1D02G371400,high,t,TF
MYB-related,TraesCS1D02G371500,high,t,TF
MYB-related,TraesCS1D02G371600,high,t,TF
MYB-related,TraesCS1D02G371700,high,t,TF
MYB-related,TraesCS1D02G371800,high,t,TF
MYB-related,TraesCS1D02G371900,high,t,TF
MYB-related,TraesCS1D02G379200,high,t,TF
MYB-related,TraesCS1D02G387100,high,t,TF
MYB-related,TraesCS1D02G415000,high,t,TF
MYB-related,TraesCS1D02G428400,high,t,TF
MYB-related,TraesCS2A02G069300,high,t,TF
MYB-related,TraesCS2A02G097200,high,t,TF
MYB-related,TraesCS2A02G100600,high,t,TF
MYB-related,TraesCS2A02G152700,high,t,TF
MYB-related,TraesCS2A02G152900,high,t,TF
MYB-related,TraesCS2A02G157600,high,t,TF
MYB-related,TraesCS2A02G158900,high,t,TF
MYB-related,TraesCS2A02G206400,high,t,TF
MYB-related,TraesCS2A02G230400,high,t,TF
MYB-related,TraesCS2A02G331200,high,t,TF
MYB-related,TraesCS2A02G338200,high,t,TF
MYB-related,TraesCS2A02G363800,high,t,TF
MYB-related,TraesCS2A02G370000,high,t,TF
MYB-related,TraesCS2A02G370300,high,t,TF
MYB-related,TraesCS2A02G370400,high,t,TF
MYB-related,TraesCS2A02G370700,high,t,TF
MYB-related,TraesCS2A02G381900,high,t,TF
MYB-related,TraesCS2A02G415400,high,t,TF
MYB-related,TraesCS2A02G441300,high,t,TF
MYB-related,TraesCS2A02G445500,high,t,TF
MYB-related,TraesCS2A02G447100,high,t,TF
MYB-related,TraesCS2A02G447200,high,t,TF
MYB-related,TraesCS2A02G447300,high,t,TF
MYB-related,TraesCS2A02G447400,high,t,TF
MYB-related,TraesCS2A02G447500,high,t,TF
MYB-related,TraesCS2A02G447600,high,t,TF
MYB-related,TraesCS2A02G456600,high,t,TF
MYB-related,TraesCS2A02G488200,high,t,TF
MYB-related,TraesCS2A02G552400,high,t,TF
MYB-related,TraesCS2A02G554200,high,t,TF
MYB-related,TraesCS2B02G082400,high,t,TF
MYB-related,TraesCS2B02G112600,high,t,TF
MYB-related,TraesCS2B02G117800,high,t,TF
MYB-related,TraesCS2B02G177900,high,t,TF
MYB-related,TraesCS2B02G178000,high,t,TF
MYB-related,TraesCS2B02G183100,high,t,TF
MYB-related,TraesCS2B02G184500,high,t,TF
MYB-related,TraesCS2B02G252000,high,t,TF
MYB-related,TraesCS2B02G343800,high,t,TF
MYB-related,TraesCS2B02G351000,high,t,TF
MYB-related,TraesCS2B02G356600,high,t,TF
MYB-related,TraesCS2B02G381800,high,t,TF
MYB-related,TraesCS2B02G387000,high,t,TF
MYB-related,TraesCS2B02G387300,high,t,TF
MYB-related,TraesCS2B02G387500,high,t,TF
MYB-related,TraesCS2B02G387700,high,t,TF
MYB-related,TraesCS2B02G387800,high,t,TF
MYB-related,TraesCS2B02G399200,high,t,TF
MYB-related,TraesCS2B02G434400,high,t,TF
MYB-related,TraesCS2B02G459800,high,t,TF
MYB-related,TraesCS2B02G466400,high,t,TF
MYB-related,TraesCS2B02G466500,high,t,TF
MYB-related,TraesCS2B02G467700,high,t,TF
MYB-related,TraesCS2B02G467800,high,t,TF
MYB-related,TraesCS2B02G467900,high,t,TF
MYB-related,TraesCS2B02G468000,high,t,TF
MYB-related,TraesCS2B02G478700,high,t,TF
MYB-related,TraesCS2B02G515800,high,t,TF
MYB-related,TraesCS2B02G589700,high,t,TF
MYB-related,TraesCS2D02G068000,high,t,TF
MYB-related,TraesCS2D02G096000,high,t,TF
MYB-related,TraesCS2D02G100100,high,t,TF
MYB-related,TraesCS2D02G158200,high,t,TF
MYB-related,TraesCS2D02G158300,high,t,TF
MYB-related,TraesCS2D02G163700,high,t,TF
MYB-related,TraesCS2D02G165900,high,t,TF
MYB-related,TraesCS2D02G209600,high,t,TF
MYB-related,TraesCS2D02G234000,high,t,TF
MYB-related,TraesCS2D02G324800,high,t,TF
MYB-related,TraesCS2D02G331700,high,t,TF
MYB-related,TraesCS2D02G337400,high,t,TF
MYB-related,TraesCS2D02G361600,high,t,TF
MYB-related,TraesCS2D02G366400,high,t,TF
MYB-related,TraesCS2D02G366800,high,t,TF
MYB-related,TraesCS2D02G366900,high,t,TF
MYB-related,TraesCS2D02G367000,high,t,TF
MYB-related,TraesCS2D02G378400,high,t,TF
MYB-related,TraesCS2D02G412500,high,t,TF
MYB-related,TraesCS2D02G437600,high,t,TF
MYB-related,TraesCS2D02G444200,high,t,TF
MYB-related,TraesCS2D02G444300,high,t,TF
MYB-related,TraesCS2D02G445900,high,t,TF
MYB-related,TraesCS2D02G446000,high,t,TF
MYB-related,TraesCS2D02G446100,high,t,TF
MYB-related,TraesCS2D02G446300,high,t,TF
MYB-related,TraesCS2D02G446400,high,t,TF
MYB-related,TraesCS2D02G446500,high,t,TF
MYB-related,TraesCS2D02G456900,high,t,TF
MYB-related,TraesCS2D02G488500,high,t,TF
MYB-related,TraesCS2D02G560100,high,t,TF
MYB-related,TraesCS3A02G044700,high,t,TF
MYB-related,TraesCS3A02G046800,high,t,TF
MYB-related,TraesCS3A02G056000,high,t,TF
MYB-related,TraesCS3A02G056100,high,t,TF
MYB-related,TraesCS3A02G094300,high,t,TF
MYB-related,TraesCS3A02G105500,high,t,TF
MYB-related,TraesCS3A02G107000,high,t,TF
MYB-related,TraesCS3A02G108000,high,t,TF
MYB-related,TraesCS3A02G109300,high,t,TF
MYB-related,TraesCS3A02G153700,high,t,TF
MYB-related,TraesCS3A02G187800,high,t,TF
MYB-related,TraesCS3A02G200300,high,t,TF
MYB-related,TraesCS3A02G211500,high,t,TF
MYB-related,TraesCS3A02G216200,high,t,TF
MYB-related,TraesCS3A02G229500,high,t,TF
MYB-related,TraesCS3A02G251200,high,t,TF
MYB-related,TraesCS3A02G254500,high,t,TF
MYB-related,TraesCS3A02G257800,high,t,TF
MYB-related,TraesCS3A02G264900,high,t,TF
MYB-related,TraesCS3A02G286600,high,t,TF
MYB-related,TraesCS3A02G307700,high,t,TF
MYB-related,TraesCS3A02G308500,high,t,TF
MYB-related,TraesCS3A02G336500,high,t,TF
MYB-related,TraesCS3A02G359200,high,t,TF
MYB-related,TraesCS3A02G365200,high,t,TF
MYB-related,TraesCS3A02G367600,high,t,TF
MYB-related,TraesCS3A02G368700,high,t,TF
MYB-related,TraesCS3A02G375500,high,t,TF
MYB-related,TraesCS3A02G384400,high,t,TF
MYB-related,TraesCS3A02G418100,high,t,TF
MYB-related,TraesCS3A02G439500,high,t,TF
MYB-related,TraesCS3A02G535100,high,t,TF
MYB-related,TraesCS3B02G036000,high,t,TF
MYB-related,TraesCS3B02G039100,high,t,TF
MYB-related,TraesCS3B02G068800,high,t,TF
MYB-related,TraesCS3B02G068900,high,t,TF
MYB-related,TraesCS3B02G109800,high,t,TF
MYB-related,TraesCS3B02G124100,high,t,TF
MYB-related,TraesCS3B02G125500,high,t,TF
MYB-related,TraesCS3B02G126800,high,t,TF
MYB-related,TraesCS3B02G128500,high,t,TF
MYB-related,TraesCS3B02G150900,high,t,TF
MYB-related,TraesCS3B02G151500,high,t,TF
MYB-related,TraesCS3B02G180300,high,t,TF
MYB-related,TraesCS3B02G217100,high,t,TF
MYB-related,TraesCS3B02G224500,high,t,TF
MYB-related,TraesCS3B02G241900,high,t,TF
MYB-related,TraesCS3B02G246000,high,t,TF
MYB-related,TraesCS3B02G258800,high,t,TF
MYB-related,TraesCS3B02G280700,high,t,TF
MYB-related,TraesCS3B02G286500,high,t,TF
MYB-related,TraesCS3B02G290600,high,t,TF
MYB-related,TraesCS3B02G298200,high,t,TF
MYB-related,TraesCS3B02G320800,high,t,TF
MYB-related,TraesCS3B02G367500,high,t,TF
MYB-related,TraesCS3B02G391900,high,t,TF
MYB-related,TraesCS3B02G397100,high,t,TF
MYB-related,TraesCS3B02G399300,high,t,TF
MYB-related,TraesCS3B02G400200,high,t,TF
MYB-related,TraesCS3B02G400500,high,t,TF
MYB-related,TraesCS3B02G407700,high,t,TF
MYB-related,TraesCS3B02G416400,high,t,TF
MYB-related,TraesCS3B02G453300,high,t,TF
MYB-related,TraesCS3B02G473600,high,t,TF
MYB-related,TraesCS3B02G515900,high,t,TF
MYB-related,TraesCS3B02G612200,high,t,TF
MYB-related,TraesCS3D02G014800,high,t,TF
MYB-related,TraesCS3D02G033100,high,t,TF
MYB-related,TraesCS3D02G036200,high,t,TF
MYB-related,TraesCS3D02G056100,high,t,TF
MYB-related,TraesCS3D02G056200,high,t,TF
MYB-related,TraesCS3D02G094500,high,t,TF
MYB-related,TraesCS3D02G107800,high,t,TF
MYB-related,TraesCS3D02G108000,high,t,TF
MYB-related,TraesCS3D02G109100,high,t,TF
MYB-related,TraesCS3D02G109800,high,t,TF
MYB-related,TraesCS3D02G111100,high,t,TF
MYB-related,TraesCS3D02G133000,high,t,TF
MYB-related,TraesCS3D02G134000,high,t,TF
MYB-related,TraesCS3D02G161100,high,t,TF
MYB-related,TraesCS3D02G191400,high,t,TF
MYB-related,TraesCS3D02G214200,high,t,TF
MYB-related,TraesCS3D02G217800,high,t,TF
MYB-related,TraesCS3D02G223700,high,t,TF
MYB-related,TraesCS3D02G251600,high,t,TF
MYB-related,TraesCS3D02G255400,high,t,TF
MYB-related,TraesCS3D02G257800,high,t,TF
MYB-related,TraesCS3D02G265100,high,t,TF
MYB-related,TraesCS3D02G286300,high,t,TF
MYB-related,TraesCS3D02G329400,high,t,TF
MYB-related,TraesCS3D02G353500,high,t,TF
MYB-related,TraesCS3D02G358400,high,t,TF
MYB-related,TraesCS3D02G360500,high,t,TF
MYB-related,TraesCS3D02G361600,high,t,TF
MYB-related,TraesCS3D02G361700,high,t,TF
MYB-related,TraesCS3D02G368000,high,t,TF
MYB-related,TraesCS3D02G377300,high,t,TF
MYB-related,TraesCS3D02G413700,high,t,TF
MYB-related,TraesCS3D02G432300,high,t,TF
MYB-related,TraesCS3D02G468400,high,t,TF
MYB-related,TraesCS3D02G540600,high,t,TF
MYB-related,TraesCS4A02G006100,high,t,TF
MYB-related,TraesCS4A02G047900,high,t,TF
MYB-related,TraesCS4A02G075200,high,t,TF
MYB-related,TraesCS4A02G075400,high,t,TF
MYB-related,TraesCS4A02G113000,high,t,TF
MYB-related,TraesCS4A02G118400,high,t,TF
MYB-related,TraesCS4A02G124900,high,t,TF
MYB-related,TraesCS4A02G130000,high,t,TF
MYB-related,TraesCS4A02G131700,high,t,TF
MYB-related,TraesCS4A02G172200,high,t,TF
MYB-related,TraesCS4A02G173300,high,t,TF
MYB-related,TraesCS4A02G189700,high,t,TF
MYB-related,TraesCS4A02G211100,high,t,TF
MYB-related,TraesCS4A02G217800,high,t,TF
MYB-related,TraesCS4A02G218700,high,t,TF
MYB-related,TraesCS4A02G261600,high,t,TF
MYB-related,TraesCS4A02G262500,high,t,TF
MYB-related,TraesCS4A02G322200,high,t,TF
MYB-related,TraesCS4A02G411900,high,t,TF
MYB-related,TraesCS4A02G452600,high,t,TF
MYB-related,TraesCS4A02G458800,high,t,TF
MYB-related,TraesCS4A02G459100,high,t,TF
MYB-related,TraesCS4A02G459200,high,t,TF
MYB-related,TraesCS4A02G467100,high,t,TF
MYB-related,TraesCS4B02G052400,high,t,TF
MYB-related,TraesCS4B02G053000,high,t,TF
MYB-related,TraesCS4B02G096500,high,t,TF
MYB-related,TraesCS4B02G097500,high,t,TF
MYB-related,TraesCS4B02G105200,high,t,TF
MYB-related,TraesCS4B02G129100,high,t,TF
MYB-related,TraesCS4B02G143700,high,t,TF
MYB-related,TraesCS4B02G172900,high,t,TF
MYB-related,TraesCS4B02G174600,high,t,TF
MYB-related,TraesCS4B02G179500,high,t,TF
MYB-related,TraesCS4B02G186000,high,t,TF
MYB-related,TraesCS4B02G191200,high,t,TF
MYB-related,TraesCS4B02G231200,high,t,TF
MYB-related,TraesCS4B02G231300,high,t,TF
MYB-related,TraesCS4B02G299000,high,t,TF
MYB-related,TraesCS4B02G312100,high,t,TF
MYB-related,TraesCS4B02G323300,high,t,TF
MYB-related,TraesCS4B02G344000,high,t,TF
MYB-related,TraesCS4B02G366600,high,t,TF
MYB-related,TraesCS4D02G052600,high,t,TF
MYB-related,TraesCS4D02G053300,high,t,TF
MYB-related,TraesCS4D02G092900,high,t,TF
MYB-related,TraesCS4D02G093900,high,t,TF
MYB-related,TraesCS4D02G102100,high,t,TF
MYB-related,TraesCS4D02G123300,high,t,TF
MYB-related,TraesCS4D02G142300,high,t,TF
MYB-related,TraesCS4D02G142900,high,t,TF
